TagID,TagName,productname,productid,EanCode
40861,smoothie_inspiration,"Grönkål 400g Klass1",49352,7330606069327
76810,grönkålsblad,"Grönkål 400g Klass1",49352,7330606069327
339,"Färska grönsaker","Savoykål Klass1",49357,4555
20894,viktnedgång,"Savoykål Klass1",49357,4555
83002,Savojkål,"Savoykål Klass1",49357,4555
96013,Savoykålshuvud,"Savoykål Klass1",49357,4555
18414,plommon,"Plommon Sviskon Klass1",49370,7318690002499
43759,sviskon,"Plommon Sviskon Klass1",49370,7318690002499
339,"Färska grönsaker","Spansk peppar Röd 14g Klass1 ",49382,2092469700000
2739,"röd peppar","Spansk peppar Röd 14g Klass1 ",49382,2092469700000
2740,chilipeppar,"Spansk peppar Röd 14g Klass1 ",49382,2092469700000
21867,"Färdigsköljd sallad","Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
21870,sköljd,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
40,sallad,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
21873,färdigsköljd,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
28212,färdigskuren,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
28215,skuren,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
41,sallat,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
24333,dole,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
19700,lunch,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
39468,färdig,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
39753,Balsamico,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
2790,chevre,"Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
49409,"crunchy greens","Sallad Chevre och Balsamvinäger Färdigsköljd 325g Dole Klass1",49386,7330583992519
339,"Färska grönsaker","Morötter i Knippe Klass1",49387,74094
15650,påskmat,"Morötter i Knippe Klass1",49387,74094
17530,säsongsvara,"Morötter i Knippe Klass1",49387,74094
23967,Knippmorötter,"Morötter i Knippe Klass1",49387,74094
23970,Primör,"Morötter i Knippe Klass1",49387,74094
23973,Vårprimör,"Morötter i Knippe Klass1",49387,74094
3054,morot,"Morötter i Knippe Klass1",49387,74094
42466,ketogenkost,"Morötter i Knippe Klass1",49387,74094
8,morötter,"Morötter i Knippe Klass1",49387,74094
41212,sparris,"Sparris Vild 200g Klass1 ",49391,7318693307652
41407,vildparris,"Sparris Vild 200g Klass1 ",49391,7318693307652
335,rödlök,"Rödlök i Knippe EKO Klass1",49393,7318693366390
40663,knippe,"Rödlök i Knippe EKO Klass1",49393,7318693366390
40666,lök,"Rödlök i Knippe EKO Klass1",49393,7318693366390
2732,"röd lök","Rödlök i Knippe EKO Klass1",49393,7318693366390
42,Vårlök,"Knipplök ca 200g Klass 1",49395,7330671001468
339,"Färska grönsaker","Gul Lök i Knippe Klass1",49399,73412
15650,påskmat,"Gul Lök i Knippe Klass1",49399,73412
15791,midsommar,"Gul Lök i Knippe Klass1",49399,73412
17530,säsongsvara,"Gul Lök i Knippe Klass1",49399,73412
23961,Knipplök,"Gul Lök i Knippe Klass1",49399,73412
4709,grill,"Gul Lök i Knippe Klass1",49399,73412
23964,Grillmat,"Gul Lök i Knippe Klass1",49399,73412
23970,Primör,"Gul Lök i Knippe Klass1",49399,73412
23973,Vårprimör,"Gul Lök i Knippe Klass1",49399,73412
42169,paleomat,"Gul Lök i Knippe Klass1",49399,73412
339,"Färska grönsaker","Silverlök 300g Klass1",49415,2092326200000
343,"Färska kryddor","Persiljerot 300g Klass1",49437,7311041062807
339,"Färska grönsaker","Persiljerot 300g Klass1",49437,7311041062807
31377,rotisar,"Persiljerot 300g Klass1",49437,7311041062807
61123,persiljerötter,"Persiljerot 300g Klass1",49437,7311041062807
343,"Färska kryddor","Persilja I Kruka",49438,2092490100000
343,"Färska kryddor","Bladpersilja Kruka EKO Klass1",49442,7313300001022
10148,"Slätbladig persilja","Bladpersilja Kruka EKO Klass1",49442,7313300001022
17738,svampdags,"Bladpersilja Kruka EKO Klass1",49442,7313300001022
33176,"färska kryddor eko","Bladpersilja Kruka EKO Klass1",49442,7313300001022
80893,Persiljestjälkar,"Bladpersilja Kruka EKO Klass1",49442,7313300001022
2994,fest,"Avokado Jumbo Klass1",49445,7318690002826
4788,taco,"Avokado Jumbo Klass1",49445,7318690002826
33743,fredag,"Avokado Jumbo Klass1",49445,7318690002826
339,"Färska grönsaker","Mixbetor 750g Klass1",49459,74538
2888,MIX,"Mixbetor 750g Klass1",49459,74538
28596,mixade,"Mixbetor 750g Klass1",49459,74538
28590,betor,"Mixbetor 750g Klass1",49459,74538
28593,knipp,"Mixbetor 750g Klass1",49459,74538
31377,rotisar,"Mixbetor 750g Klass1",49459,74538
20,rödbetor,"Majs Lyx Förkokt 2-p 500g Klass1",49461,7318693390326
21,rödbeta,"Majs Lyx Förkokt 2-p 500g Klass1",49461,7318693390326
2905,majs,"Majs Lyx Förkokt 2-p 500g Klass1",49461,7318693390326
40362,förkokt,"Majs Lyx Förkokt 2-p 500g Klass1",49461,7318693390326
40672,melon,"Melon Orange Candy Klass1",49472,7330671123115
41716,"melon candy","Melon Orange Candy Klass1",49472,7330671123115
41719,candy,"Melon Orange Candy Klass1",49472,7330671123115
339,"Färska grönsaker","Jordärtskocka Ekologisk ca100g Klass1",49474,2092479100000
339,"Färska grönsaker","Majrova Klass1",49477,4812
31377,rotisar,"Majrova Klass1",49477,4812
7003,"mjölig potatis","Potatis Mos/Mjölig 2kg Klass1",49478,7350017809527
42604,plugg,"Potatis Mos/Mjölig 2kg Klass1",49478,7350017809527
97573,"King Edward","Potatis Mos/Mjölig 2kg Klass1",49478,7350017809527
3595,delikatesspotatis,"Mandelpotatis 1kg Klass1",49489,7350017809022
343,"Färska kryddor","Mynta Kruka Klass1",49493,7331374152228
29328,rawraw,"Alfalfagroddar 130g EKO/KRAV Klass1",49497,7394048001055
22413,groddar,"Alfalfagroddar 130g EKO/KRAV Klass1",49497,7394048001055
42217,atkinsmat,"Alfalfagroddar 130g EKO/KRAV Klass1",49497,7394048001055
67060,alfagroddar,"Alfalfagroddar 130g EKO/KRAV Klass1",49497,7394048001055
28,rädisor,"Rädisa st Ica",49504,7330671127250
339,"Färska grönsaker","Sockerärtor lösvikt",49517,2092467500000
45,brytbönor,"Brytbönor 250g Klass1",49525,2092485100000
46,"bönor bryt","Brytbönor 250g Klass1",49525,2092485100000
339,"Färska grönsaker","Brytbönor 250g Klass1",49525,2092485100000
339,"Färska grönsaker",Rättika,49531,2092474300000
41212,sparris,"Sparris Vit 250g",49535,7350041320012
102697,"vit sparris","Sparris Vit 250g",49535,7350041320012
343,"Färska kryddor","Koriander Kruka Klass1 ",49560,7331374052115
339,"Färska grönsaker","Pumpa Spaghetti Klass1",49567,2092313000000
13430,Pumpa,"Pumpa Spaghetti Klass1",49567,2092313000000
13224,halloween,"Pumpa Spaghetti Klass1",49567,2092313000000
339,"Färska grönsaker","Butternutpumpa Klass1",49568,4759
13417,Halloweenpumpa,"Butternutpumpa Klass1",49568,4759
13430,Pumpa,"Butternutpumpa Klass1",49568,4759
13224,halloween,"Butternutpumpa Klass1",49568,4759
39981,smörnöt,"Butternutpumpa Klass1",49568,4759
343,"Färska kryddor",Citrongräs,49571,2092489400000
343,"Färska kryddor","Persilja 250 g Orto Novo",49589,7331374052511
13982,Jul,"Stjärnanis 50g Klass1",49609,8850885344179
18836,dekoration,"Stjärnanis 50g Klass1",49609,8850885344179
14096,julpynt,"Stjärnanis 50g Klass1",49609,8850885344179
103135,"dekoration jul","Stjärnanis 50g Klass1",49609,8850885344179
11072,blommor,"Rosmarin Scandinavian Plants",49614,8024520010570
343,"Färska kryddor","Mynta Kruka EKO Klass1",49616,7313300001497
33176,"färska kryddor eko","Mynta Kruka EKO Klass1",49616,7313300001497
85693,Myntablad,"Mynta Kruka EKO Klass1",49616,7313300001497
13945,julmat,"Gräslök Kruka EKO Klass1",49618,7313306205264
13946,julbord,"Gräslök Kruka EKO Klass1",49618,7313306205264
15791,midsommar,"Gräslök Kruka EKO Klass1",49618,7313306205264
12151,sill,"Gräslök Kruka EKO Klass1",49618,7313306205264
343,"Färska kryddor","Gräslök Kruka EKO Klass1",49618,7313306205264
33176,"färska kryddor eko","Gräslök Kruka EKO Klass1",49618,7313306205264
42217,atkinsmat,"Gräslök Kruka EKO Klass1",49618,7313306205264
94426,midsommarmat,"Gräslök Kruka EKO Klass1",49618,7313306205264
40,sallad,"Romansallad Klass1",49627,7394048580123
41,sallat,"Romansallad Klass1",49627,7394048580123
42217,atkinsmat,"Romansallad Klass1",49627,7394048580123
86893,Romansalladsblad,"Romansallad Klass1",49627,7394048580123
90055,Romansallatshuvud,"Romansallad Klass1",49627,7394048580123
96697,jonas,"Romansallad Klass1",49627,7394048580123
39507,"färska nässlor","Nässlor färska ca 50g Klass1",49657,7318690013846
23970,Primör,"Nässlor färska ca 50g Klass1",49657,7318690013846
39510,brännässla,"Nässlor färska ca 50g Klass1",49657,7318690013846
39513,nässla,"Nässlor färska ca 50g Klass1",49657,7318690013846
39516,brännässlor,"Nässlor färska ca 50g Klass1",49657,7318690013846
92014,"glad vår","Nässlor färska ca 50g Klass1",49657,7318690013846
23973,Vårprimör,"Nässlor färska ca 50g Klass1",49657,7318690013846
92017,gladvår,"Nässlor färska ca 50g Klass1",49657,7318690013846
626,ruccola,"Ruccolasallat 70g Ekologisk",49666,7318690058458
40,sallad,"Salladsmix EKO 100g Klass1",49670,7330671124426
41,sallat,"Salladsmix EKO 100g Klass1",49670,7330671124426
2908,eko,"Salladsmix EKO 100g Klass1",49670,7330671124426
90064,säsongsmix,"Salladsmix EKO 100g Klass1",49670,7330671124426
71208,salladsmix,"Salladsmix EKO 100g Klass1",49670,7330671124426
2888,MIX,"Salladsmix EKO 100g Klass1",49670,7330671124426
27,färskpotatis,"Färskpotatis 1kg Klass1",49692,2092483300000
15765,grilldags,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
18040,julfisk,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
14347,nyaret,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
48,vilt,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
42604,plugg,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
60414,handlasmart,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
13945,julmat,"Potatis Kok/Fast EKO 1kg Klass1",49702,7313300001916
3595,delikatesspotatis,"Potatis Amandine 1kg Klass1",49704,7350017809060
341,Rotfrukter,"Potatis Lösvikt ca1kg Klass1",49710,2092472800000
13660,gloggmingel,"Amaryllis Röd Tvåstänglad Rydells",49862,7315809008106
14013,glöggmingel,"Amaryllis Röd Tvåstänglad Rydells",49862,7315809008106
12904,present,"Amaryllis Röd Tvåstänglad Rydells",49862,7315809008106
14009,"gå bort på middag","Amaryllis Röd Tvåstänglad Rydells",49862,7315809008106
14096,julpynt,"Amaryllis Röd Tvåstänglad Rydells",49862,7315809008106
14311,presenter,"Amaryllis Röd Tvåstänglad Rydells",49862,7315809008106
14096,julpynt,"Dekorations lav vit påse",50024,7300009002153
18836,dekoration,"Dekorations lav vit påse",50024,7300009002153
14013,glöggmingel,"Dekorations lav vit påse",50024,7300009002153
34592,mellandagsrea2015,"Dekorations lav vit påse",50024,7300009002153
11072,blommor,"Dekorations lav vit påse",50024,7300009002153
83275,vitmossa,"Dekorations lav vit påse",50024,7300009002153
18636,mossa,"Dekorations lav vit påse",50024,7300009002153
83278,fönsterlav,"Dekorations lav vit påse",50024,7300009002153
31956,advent,"Dekorations lav vit påse",50024,7300009002153
83281,adventsljusstake,"Dekorations lav vit påse",50024,7300009002153
33036,ljusstake,"Dekorations lav vit påse",50024,7300009002153
84193,"vit lav","Dekorations lav vit påse",50024,7300009002153
84196,vitlav,"Dekorations lav vit påse",50024,7300009002153
11072,blommor,"Murgröna på båge Scandinavian Plants",50128,8717191000758
15650,påskmat,"Påskliljor 10-p Rydells",50160,7315808885616
23445,vårkänslor,"Påskliljor 10-p Rydells",50160,7315808885616
15649,påsk,"Påskliljor 10-p Rydells",50160,7315808885616
69238,Påskpynt,"Påskliljor 10-p Rydells",50160,7315808885616
14009,"gå bort på middag","Tulpaner 15-pack Mixade Färger Rydells",50219,7315808887658
15883,morsdag,"Tulpaner 15-pack Mixade Färger Rydells",50219,7315808887658
21365,valentin,"Tulpaner 15-pack Mixade Färger Rydells",50219,7315808887658
23445,vårkänslor,"Tulpaner 15-pack Mixade Färger Rydells",50219,7315808887658
35563,alla_hjartans_dag,"Tulpaner 15-pack Mixade Färger Rydells",50219,7315808887658
15649,påsk,"Tulpaner 15-pack Mixade Färger Rydells",50219,7315808887658
13660,gloggmingel,"Hyacint Vit Rydells",50340,7315808861009
14096,julpynt,"Hyacint Vit Rydells",50340,7315808861009
14311,presenter,"Hyacint Vit Rydells",50340,7315808861009
14013,glöggmingel,"Hyacint Vit Rydells",50340,7315808861009
122,"Glass Benn Jerry","Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
18474,usa,"Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
18477,usamat,"Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
31440,"ben & jerry","Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
15341,fairtrade,"Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
67864,"ben and jerry","Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
4803,"ben & jerrys","Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
90685,b&j,"Strawberry Cheesecake 500ml Ben & Jerry's",50560,8722700213024
122,"Glass Benn Jerry","Glass One Cheesecake Brownie 0,5L Ben & Jerrys",50561,8722700226758
7848,"Sia glass","Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
7471,SIA,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
121,glass,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
13369,barnkalas,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
65860,barnkalas_sotsaker,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
14925,vegan,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
68119,veganska_varor,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
74569,"mjölkfri glass","Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
74572,"vegansk glass","Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
74575,"mjölkfri chokladglass","Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
13169,vego,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
4798,havreglass,"Chokladglass Mjölkfri 0,5L Oatly",50564,7394376616648
90814,"Carte d ór","Dessertglass Triple Chocolate 900ml GB Signature",50588,8714100645369
14347,nyaret,"Dessertglass Vanilla 1000ml GB Signature",50589,8714100645659
9365,Vanilj,"Dessertglass Vanilla 1000ml GB Signature",50589,8714100645659
90814,"Carte d ór","Dessertglass Vanilla 1000ml GB Signature",50589,8714100645659
18825,Häägen,"Cookies & Cream 460ml Häagen-Dazs",50611,3415581152920
18246,haagen,"Cookies & Cream 460ml Häagen-Dazs",50611,3415581152920
18826,"Häägen das","Cookies & Cream 460ml Häagen-Dazs",50611,3415581152920
324,Hägen,"Cookies & Cream 460ml Häagen-Dazs",50611,3415581152920
122,"Glass Benn Jerry","Ben & Jerry Dublin 500ml Ben & JerryS",50627,8722700016106
7471,SIA,"Kola Glass 0,5 l Oatly",50665,7312690024048
7745,siaglass,"Kola Glass 0,5 l Oatly",50665,7312690024048
90814,"Carte d ór","Dessertglass Crema di Mascarpone 900ml GB Signature",50666,8714100645345
122,"Glass Benn Jerry","Ben&Jerry's Chunky Monkey Fairtrade 500ml ",50671,76840600045
67864,"ben and jerry","Ben&Jerry's Chunky Monkey Fairtrade 500ml ",50671,76840600045
4803,"ben & jerrys","Ben&Jerry's Chunky Monkey Fairtrade 500ml ",50671,76840600045
90685,b&j,"Ben&Jerry's Chunky Monkey Fairtrade 500ml ",50671,76840600045
122,"Glass Benn Jerry","Ben & JerryS 500ml Ben & JerryS",50672,76840600106
122,"Glass Benn Jerry","Glass Fossil Fuel 0,5L Ben & Jerrys",50682,8722700016113
122,"Glass Benn Jerry","Glass Vanilla Toffee Crunch 0,5L Ben & Jerrys",50685,8722700120315
67864,"ben and jerry","Glass Baked Alaska Fairtrade 500ml Ben & Jerrys",50686,8722700207825
12309,"sylta och safta","Blåbär Frysta EKO/KRAV 225g Polarica",50694,7319994202417
12312,"sylt saft","Blåbär Frysta EKO/KRAV 225g Polarica",50694,7319994202417
12313,"sylta safta","Blåbär Frysta EKO/KRAV 225g Polarica",50694,7319994202417
12310,"sylt och saft","Blåbär Frysta EKO/KRAV 225g Polarica",50694,7319994202417
14727,brunch,"Hallon Frysta EKO/KRAV 225g Polarica",50695,7319994702412
62245,"Hallon frysta","Hallon Frysta EKO/KRAV 225g Polarica",50695,7319994702412
541,smoothie,"Acerola Fryst 400g Brasfruit",50697,7896014403301
2895,smoothies,"Acerola Fryst 400g Brasfruit",50697,7896014403301
11260,"fryst grönkål","Grönkål Hackad Fryst 500g Findus",50726,7310500045603
11261,"grönkål fryst","Grönkål Hackad Fryst 500g Findus",50726,7310500045603
67072,Klimatcertifiering,"Grönkål Hackad Fryst 500g Findus",50726,7310500045603
13945,julmat,"Grönkål Hackad Fryst 500g Findus",50726,7310500045603
100594,vego-julmat,"Grönkål Hackad Fryst 500g Findus",50726,7310500045603
13982,Jul,"Grönkål Hackad Fryst 500g Findus",50726,7310500045603
100558,vego_julmat,"Grönkål Hackad Fryst 500g Findus",50726,7310500045603
60,kräfta,"Kräftor Superjumbo Turkiet 1kg Pandalus",50757,7314590272000
61,kräftor,"Kräftor Superjumbo Turkiet 1kg Pandalus",50757,7314590272000
62,"frysta kräftor","Kräftor Superjumbo Turkiet 1kg Pandalus",50757,7314590272000
2745,kräftskiva,"Kräftor Superjumbo Turkiet 1kg Pandalus",50757,7314590272000
2745,kräftskiva,"Kräftor Jumbo Kina Fryst 1kg Pandalus",50760,7314590330007
60,kräfta,"Kräftor 24/30 Turk 1kg Ica",50773,7318690027140
62,"frysta kräftor","Kräftor 24/30 Turk 1kg Ica",50773,7318690027140
60,kräfta,"Fryst Jumbokräftor 10-15st 1kg Pandalus",50826,7314590273007
62,"frysta kräftor","Fryst Jumbokräftor 10-15st 1kg Pandalus",50826,7314590273007
67072,Klimatcertifiering,"Köttbullar Gotland Frysta 600g Ejmunds Gård",50934,7300009005321
67072,Klimatcertifiering,"Gotlandsburgare Frysta 8-p 880g Ejmunds Gård",50938,7300009006281
15724,VegetariskaHyllan,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
15128,sojafärs,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
14925,vegan,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
68119,veganska_varor,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
13169,vego,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
3149,vegetarisk,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
13171,vegetarian,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
105097,färs,"Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
105076,"Halsans kok","Vegan Färs Fryst 300g Hälsans Kök",50955,7340024184281
15728,fotbollsVM,"Salame Pizza Fryst 320g Dr.Oetker",51073,4001724819004
3949,gluten,"Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
2785,glutenfri,"Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
3957,glutenfria,"Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
508,Glutenfritt,"Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
4072,"glutenfri pizza","Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
4073,"glutenfria pizzor","Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
4177,"glutenfria frysta pizzor ","Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
4178,"glutenfri fryst pizza","Fryst Pizza Skink/Ost 215g Helens",51093,7330181030019
3949,gluten,"Fryst Skinkpaj 215g Helens",51127,7330181030118
2785,glutenfri,"Fryst Skinkpaj 215g Helens",51127,7330181030118
3957,glutenfria,"Fryst Skinkpaj 215g Helens",51127,7330181030118
508,Glutenfritt,"Fryst Skinkpaj 215g Helens",51127,7330181030118
4173,"glutenfri paj","Fryst Skinkpaj 215g Helens",51127,7330181030118
4174,"glutenfria pajer","Fryst Skinkpaj 215g Helens",51127,7330181030118
4175,"glutenfi skinkpaj","Fryst Skinkpaj 215g Helens",51127,7330181030118
4176,"glutenfri ost och skinkpaj","Fryst Skinkpaj 215g Helens",51127,7330181030118
3147,Vegetariskt,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
3149,vegetarisk,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
13169,vego,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
13170,veggo,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
13171,vegetarian,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
20903,nystart,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
67414,Vegobollar,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
14925,vegan,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
68119,veganska_varor,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
100558,vego_julmat,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
13982,Jul,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
105076,"Halsans kok","Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
45040,protein,"Bullar Vegan Frysta 300g Hälsans Kök",51147,7340024185066
3149,vegetarisk,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
3147,Vegetariskt,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
13169,vego,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
13170,veggo,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
13171,vegetarian,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
45040,protein,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
78,korv,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
105076,"Halsans kok","Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
9367,storpack,"Sojakorv Fryst 750g Hälsans Kök",51148,7340024184403
3149,vegetarisk,"Sojabacon 240g Hälsans Kök",51149,7340024184526
13171,vegetarian,"Sojabacon 240g Hälsans Kök",51149,7340024184526
13169,vego,"Sojabacon 240g Hälsans Kök",51149,7340024184526
45040,protein,"Sojabacon 240g Hälsans Kök",51149,7340024184526
105076,"Halsans kok","Sojabacon 240g Hälsans Kök",51149,7340024184526
14925,vegan,"Sojabacon 240g Hälsans Kök",51149,7340024184526
17928,bacon,"Sojabacon 240g Hälsans Kök",51149,7340024184526
48,vilt,"Fryst Älgstek Benfri Svensk 1kg Polarica",51186,23584150000001
253,"kött vilt","Fryst Älgstek Benfri Svensk 1kg Polarica",51186,23584150000001
353,"vilt kött","Fryst Älgstek Benfri Svensk 1kg Polarica",51186,23584150000001
48,vilt,"Renstek Fryst ca 900g Polarica",51187,2358415600000
353,"vilt kött","Renstek Fryst ca 900g Polarica",51187,2358415600000
48,vilt,"Fryst Hjortstek Benfri Nät Nya Zeeland 1kg Polarica",51188,23584359000001
353,"vilt kött","Fryst Hjortstek Benfri Nät Nya Zeeland 1kg Polarica",51188,23584359000001
48,vilt,"Frysta Älggrytbitar Sverige 500g Polarica",51193,7319993249406
49,kalops,"Frysta Älggrytbitar Sverige 500g Polarica",51193,7319993249406
253,"kött vilt","Frysta Älggrytbitar Sverige 500g Polarica",51193,7319993249406
92284,storkök,"Chicken Drumsticks BBQ Fryst 2000g Guldfågeln",51230,7313940017063
9367,storpack,"Chicken Drumsticks BBQ Fryst 2000g Guldfågeln",51230,7313940017063
92296,"storpack kyckling","Chicken Drumsticks BBQ Fryst 2000g Guldfågeln",51230,7313940017063
9367,storpack,"Buffalo Wings Fryst 2000g Guldfågeln",51231,7313940025969
92296,"storpack kyckling","Buffalo Wings Fryst 2000g Guldfågeln",51231,7313940025969
92284,storkök,"Buffalo Wings Fryst 2000g Guldfågeln",51231,7313940025969
3949,gluten,"Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
2785,glutenfri,"Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
3957,glutenfria,"Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
508,Glutenfritt,"Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
3938,"glutenfritt bröd","Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
3954,"glutenfria bröd","Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
3999,"glutenfritt grovbröd","Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
4170,"glutenfria grovbröd","Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
4171,"glutenfritt mörkt bröd","Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
4172,"glutenfria mörka bröd","Bröd Grova Glutenfri Fryst 500g Fria",51261,7330242100026
3957,glutenfria,"Havre Formbröd Glutenfritt f 500 g Fria",51262,7330242200030
508,Glutenfritt,"Havre Formbröd Glutenfritt f 500 g Fria",51262,7330242200030
3957,glutenfria,"Fiber Formbröd Glutenfri Fryst 500g Fria",51263,7330242200047
508,Glutenfritt,"Fiber Formbröd Glutenfri Fryst 500g Fria",51263,7330242200047
65866,barnkalas_mat,"Korvbröd Glutenfri Fryst 5-p 220g Fria",51265,7330242200924
3957,glutenfria,"Vallmofralla Glutenfri Fryst 280g Fria",51266,7330242200863
508,Glutenfritt,"Vallmofralla Glutenfri Fryst 280g Fria",51266,7330242200863
3949,gluten,"Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
2785,glutenfri,"Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
3957,glutenfria,"Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
508,Glutenfritt,"Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
3938,"glutenfritt bröd","Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
3954,"glutenfria bröd","Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
4140,"glutenfritt rågbröd","Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
4141,"glutenfria rågbröd","Fryst Danskt Rågbröd 550g Kea",51267,7350028230716
17859,företag,"Svenska Kanelbullar 700g Findus",51272,7310500176833
7505,fika,"Svenska Kanelbullar 700g Findus",51272,7310500176833
22944,billar,"Svenska Kanelbullar 700g Findus",51272,7310500176833
332,bullar,"Svenska Kanelbullar 700g Findus",51272,7310500176833
25932,kaffemyset,"Svenska Kanelbullar 700g Findus",51272,7310500176833
19131,fikabröd,"Svenska Kanelbullar 700g Findus",51272,7310500176833
12269,kaffebröd,"Svenska Kanelbullar 700g Findus",51272,7310500176833
30468,fira,"Svenska Kanelbullar 700g Findus",51272,7310500176833
